,bedroomcnt,bathroomcnt,calculatedfinishedsquarefeet,taxvaluedollarcnt,yearbuilt,taxamount,fips
23312,3.0,2.0,1480.0,1065191.0,1965.0,12651.89,6037.0
23313,4.0,2.0,1329.0,64655.0,1954.0,1043.74,6059.0
23314,2.0,1.0,900.0,715000.0,1961.0,9275.04,6059.0
23315,3.0,2.5,1838.0,594000.0,1996.0,8754.56,6059.0
23316,6.0,3.5,4072.0,770190.0,1997.0,8231.66,6059.0
23317,4.0,2.0,1382.0,336673.0,1975.0,3823.66,6059.0
23318,3.0,1.0,1041.0,188650.0,1939.0,2366.5,6037.0
23319,3.0,2.0,1350.0,53796.0,1972.0,1346.77,6037.0
23320,4.0,1.0,1427.0,201228.0,1929.0,2697.33,6037.0
23321,2.0,2.0,1050.0,355337.0,1949.0,4371.36,6037.0
23322,3.0,2.0,1603.0,65396.0,1956.0,2207.99,6037.0
23323,4.0,2.0,2339.0,448703.0,1953.0,5611.26,6037.0
23324,3.0,2.0,1629.0,490990.0,1956.0,5890.74,6037.0
23325,3.0,2.5,1960.0,393392.0,1994.0,5010.54,6059.0
23326,3.0,2.0,1519.0,76883.0,1970.0,1106.16,6059.0
23327,3.0,2.0,1210.0,147706.0,1955.0,6306.8,6059.0
23328,3.0,2.0,1440.0,392540.0,1962.0,4669.35,6037.0
23329,2.0,1.0,884.0,435000.0,1950.0,5358.65,6037.0
23330,3.0,2.0,1344.0,536000.0,1966.0,6329.12,6059.0
23331,4.0,4.0,4327.0,2684207.0,1954.0,32215.23,6037.0
23332,3.0,1.0,1433.0,44268.0,1951.0,892.42,6037.0
23333,2.0,1.0,884.0,146323.0,1946.0,1687.55,6037.0
23334,3.0,2.0,1374.0,428281.0,1953.0,5277.02,6037.0
23335,3.0,2.0,1642.0,144941.0,1955.0,1794.5,6037.0
23336,4.0,2.5,3419.0,1060000.0,2002.0,11593.48,6111.0
23337,3.0,2.0,1050.0,527000.0,2001.0,6919.46,6059.0
23338,3.0,2.5,2515.0,904700.0,2015.0,14197.1,6059.0
23339,3.0,2.0,2044.0,407746.0,1998.0,5831.53,6037.0
23340,4.0,3.0,1934.0,449460.0,1970.0,5233.11,6037.0
23341,4.0,2.0,1712.0,65481.0,1955.0,989.94,6059.0
23342,3.0,3.0,2279.0,2071109.0,1944.0,24195.54,6037.0
23343,4.0,2.0,1983.0,296804.0,1965.0,3568.14,6111.0
23344,5.0,5.5,4646.0,1014313.0,2000.0,10661.74,6059.0
23345,2.0,1.0,740.0,117601.0,1947.0,1581.52,6059.0
23346,4.0,3.0,2417.0,733000.0,1985.0,8693.89,6037.0
23347,3.0,1.5,1032.0,57905.0,1962.0,907.08,6059.0
23348,4.0,2.5,1694.0,722000.0,1965.0,9322.16,6059.0
23349,2.0,1.0,1481.0,439574.0,1948.0,5551.67,6037.0
23350,4.0,3.0,3008.0,775000.0,2015.0,8324.54,6111.0
23351,3.0,3.0,2770.0,1501524.0,1975.0,17571.36,6037.0
23352,4.0,2.0,1404.0,301248.0,1962.0,3509.14,6059.0
23353,5.0,6.0,8013.0,1707363.0,1989.0,19720.8,6037.0
23354,5.0,3.0,3115.0,852244.0,1969.0,9545.94,6059.0
23355,4.0,2.5,2256.0,83086.0,1966.0,1181.54,6059.0
23356,2.0,3.0,3265.0,339602.0,1950.0,4367.85,6037.0
23357,3.0,2.0,1491.0,380736.0,1972.0,4658.42,6059.0
23358,2.0,2.0,1065.0,95178.0,1988.0,2149.49,6037.0
23359,3.0,2.0,1485.0,67858.0,1964.0,1266.7,6059.0
23360,3.0,2.0,1077.0,90498.0,1986.0,1216.67,6037.0
23361,3.0,2.0,1142.0,212206.0,1955.0,2798.67,6037.0
23362,3.0,2.0,1531.0,73469.0,1963.0,1110.13,6037.0
23363,3.0,2.0,1570.0,77204.0,1959.0,1060.29,6037.0
23364,3.0,2.0,1478.0,90247.0,1954.0,1038.76,6037.0
23365,4.0,2.0,1149.0,127117.0,1955.0,1779.44,6037.0
23366,3.0,2.0,1975.0,1349909.0,1924.0,16380.14,6037.0
23367,4.0,2.0,1424.0,26038.0,1905.0,493.42,6037.0
23368,3.0,2.0,1574.0,160000.0,1951.0,2636.14,6037.0
23369,4.0,2.5,2533.0,280340.0,1983.0,3104.76,6111.0
23370,3.0,2.0,1478.0,108249.0,1950.0,1849.07,6037.0
23371,4.0,3.0,2473.0,740507.0,1964.0,8664.16,6037.0
23372,4.0,3.5,4985.0,1808160.0,1989.0,18962.26,6059.0
23373,4.0,2.0,1750.0,157012.0,2004.0,3559.89,6037.0
23374,5.0,2.5,2032.0,477906.0,1955.0,5603.34,6059.0
23375,3.0,3.0,2548.0,476083.0,2000.0,6695.12,6037.0
23376,4.0,2.5,1725.0,282564.0,1964.0,3480.2,6111.0
23377,4.0,3.0,3073.0,725118.0,1966.0,8976.75,6037.0
23378,2.0,2.0,1612.0,710894.0,1938.0,8740.68,6037.0
23379,4.0,2.0,2418.0,180268.0,2006.0,3547.29,6037.0
23380,3.0,2.0,1355.0,47858.0,1957.0,1507.47,6037.0
23381,4.0,2.0,1951.0,351959.0,1962.0,4284.52,6059.0
23382,3.0,3.0,2868.0,1553301.0,1947.0,18817.65,6037.0
23383,4.0,2.5,3259.0,2050000.0,1964.0,21789.74,6059.0
23384,4.0,5.0,5868.0,4164344.0,2002.0,47305.84,6037.0
23385,2.0,1.0,774.0,64110.0,1929.0,1487.48,6037.0
23386,4.0,3.0,1922.0,1140990.0,1964.0,12322.6,6059.0
23387,3.0,2.0,1920.0,128354.0,1955.0,3481.68,6037.0
23388,3.0,2.0,1763.0,88513.0,1968.0,1232.72,6059.0
23389,4.0,2.0,1189.0,116711.0,1972.0,2162.24,6037.0
23390,3.0,2.0,1492.0,163556.0,1991.0,2857.22,6037.0
23391,3.0,1.0,884.0,333000.0,1951.0,4145.06,6037.0
23392,3.0,2.0,2945.0,960437.0,2007.0,10568.32,6059.0
23393,6.0,5.0,6464.0,4203661.0,1985.0,50635.99,6037.0
23394,3.0,2.0,1072.0,342000.0,1957.0,4208.97,6037.0
23395,3.0,1.5,1096.0,332571.0,1955.0,4031.1,6059.0
23396,4.0,3.0,2420.0,1058222.0,1956.0,11690.09,6037.0
23397,2.0,1.0,1360.0,665496.0,1941.0,8901.14,6037.0
23398,3.0,3.0,2072.0,751672.0,1990.0,9035.11,6037.0
23399,3.0,2.0,1029.0,198635.0,1976.0,2646.27,6037.0
23400,4.0,4.0,3128.0,889007.0,2006.0,10839.04,6037.0
23401,3.0,1.0,1130.0,168000.0,1956.0,2693.94,6037.0
23402,3.0,2.0,1296.0,430000.0,1956.0,5259.01,6037.0
23403,3.0,2.5,1536.0,284788.0,1989.0,2900.56,6059.0
23404,3.0,2.5,1811.0,353674.0,1990.0,4048.58,6111.0
23405,5.0,5.0,5090.0,4973709.0,2015.0,59549.33,6037.0
23406,4.0,2.0,1885.0,232105.0,1994.0,3587.48,6037.0
23407,3.0,2.0,1534.0,487827.0,1970.0,5981.9,6037.0
23408,2.0,1.0,762.0,142803.0,1952.0,2017.88,6037.0
23409,3.0,1.5,1495.0,470459.0,1956.0,5611.2,6059.0
23410,3.0,1.0,880.0,357256.0,1965.0,4515.92,6111.0
23411,4.0,4.5,4960.0,2616983.0,2004.0,33582.54,6059.0
23412,3.0,2.0,1395.0,190984.0,1986.0,2543.78,6037.0
23413,3.0,2.5,1714.0,291981.0,1996.0,3497.6,6111.0
23414,2.0,2.0,1321.0,860931.0,1939.0,10853.6,6037.0
23415,3.0,2.0,1068.0,42195.0,1956.0,952.35,6037.0
23416,4.0,3.0,3274.0,1695587.0,1986.0,17552.0,6059.0
23417,4.0,4.5,4417.0,1380413.0,2001.0,15290.78,6059.0
23418,5.0,6.0,4265.0,1070526.0,1970.0,13141.56,6037.0
23419,3.0,4.0,2802.0,352000.0,1922.0,4442.3,6037.0
23420,7.0,4.5,4700.0,1274000.0,2003.0,14570.52,6059.0
23421,3.0,2.0,1488.0,539800.0,1960.0,6583.74,6037.0
23422,3.0,2.0,1422.0,420000.0,1966.0,5526.49,6037.0
23423,4.0,3.0,2912.0,887359.0,1998.0,9997.78,6059.0
23424,3.0,2.0,1804.0,96128.0,1958.0,1589.26,6059.0
23425,5.0,5.0,3154.0,767501.0,2002.0,9997.51,6037.0
23426,3.0,2.5,2560.0,2575689.0,1992.0,27307.16,6059.0
23427,4.0,2.0,1570.0,164665.0,1975.0,1661.68,6059.0
23428,2.0,1.0,1360.0,58565.0,1922.0,914.99,6037.0
23429,3.0,2.0,1738.0,527000.0,1951.0,6455.43,6037.0
23430,4.0,2.0,1822.0,80103.0,1954.0,1295.34,6037.0
23431,4.0,2.0,1873.0,288418.0,1959.0,3454.32,6111.0
23432,1.0,1.0,812.0,34334.0,1923.0,433.5,6037.0
23433,5.0,3.0,2808.0,967664.0,1970.0,10898.4,6111.0
23434,4.0,3.0,2197.0,462548.0,1989.0,5571.9,6037.0
23435,3.0,2.0,2493.0,818070.0,1938.0,9882.71,6037.0
23436,3.0,2.0,1423.0,450000.0,1955.0,5221.0,6059.0
23437,3.0,1.0,960.0,190319.0,1953.0,2332.16,6059.0
23438,3.0,3.0,1588.0,540000.0,1989.0,7848.1,6037.0
23439,3.0,1.0,1074.0,348477.0,1951.0,4219.69,6037.0
23440,3.0,2.0,1790.0,118921.0,1921.0,1344.2,6037.0
23441,2.0,2.0,1040.0,259664.0,1923.0,3135.91,6037.0
23442,3.0,2.5,1478.0,493000.0,1995.0,5652.12,6111.0
23443,2.0,2.0,1381.0,272595.0,1925.0,3363.25,6037.0
23444,3.0,2.0,1232.0,409000.0,1967.0,5463.29,6037.0
23445,3.0,1.0,985.0,348292.0,1944.0,4208.36,6037.0
23446,5.0,3.0,2354.0,401008.0,1966.0,5470.63,6037.0
23447,2.0,1.0,1117.0,47171.0,1951.0,900.81,6037.0
23448,2.0,2.0,1244.0,412743.0,1984.0,4837.06,6059.0
23449,3.0,2.0,1361.0,189727.0,2010.0,4027.29,6037.0
23450,2.0,1.0,1339.0,60959.0,1943.0,975.8,6037.0
23451,2.0,2.0,1723.0,395000.0,1933.0,4898.24,6037.0
23452,2.0,1.0,670.0,199718.0,1953.0,3849.94,6037.0
23453,4.0,4.5,3432.0,936613.0,2005.0,13022.42,6059.0
23454,3.0,2.5,1959.0,250884.0,1977.0,2557.42,6059.0
23455,2.0,1.0,1361.0,385795.0,1913.0,4713.64,6037.0
23456,4.0,2.0,2698.0,121308.0,1960.0,2114.96,6037.0
23457,3.0,3.0,4040.0,1299772.0,1975.0,15328.94,6037.0
23458,3.0,3.0,2137.0,1242640.0,1954.0,14340.59,6037.0
23459,3.0,2.0,2032.0,626011.0,1954.0,7458.61,6037.0
23460,5.0,3.0,2424.0,136576.0,1962.0,1978.05,6037.0
23461,3.0,2.0,1880.0,100002.0,1958.0,1343.51,6037.0
23462,4.0,3.0,2099.0,319505.0,1961.0,3389.58,6111.0
23463,4.0,3.0,1783.0,213845.0,1951.0,2491.24,6111.0
23464,3.0,1.0,910.0,38548.0,1951.0,504.28,6111.0
23465,3.0,2.0,1534.0,1028144.0,1939.0,13148.26,6037.0
23466,3.0,3.0,1750.0,458367.0,1949.0,5633.09,6037.0
23467,2.0,3.0,2274.0,681990.0,1954.0,8336.88,6037.0
23468,3.0,2.0,1482.0,251875.0,1953.0,3280.01,6037.0
23469,4.0,2.0,1879.0,311847.0,1953.0,3944.55,6037.0
23470,6.0,5.0,3720.0,680217.0,2005.0,8967.06,6037.0
23471,2.0,1.0,874.0,41369.0,1940.0,529.56,6037.0
23472,4.0,4.0,2973.0,1043126.0,1967.0,12783.78,6037.0
23473,4.0,2.0,1545.0,51722.0,1964.0,1229.3,6037.0
23474,3.0,3.0,2168.0,615142.0,1956.0,6730.04,6059.0
23475,3.0,1.0,1066.0,512000.0,1950.0,6250.72,6037.0
23476,4.0,4.0,3863.0,1026468.0,1925.0,11919.39,6037.0
23477,3.0,2.0,1773.0,230049.0,1964.0,2533.34,6111.0
23478,4.0,2.0,2185.0,1756382.0,1969.0,18708.04,6059.0
23479,5.0,2.5,2923.0,354185.0,1970.0,3596.04,6059.0
23480,4.0,6.0,4729.0,1287000.0,2002.0,15959.58,6037.0
23481,4.0,3.0,1810.0,448818.0,1996.0,6609.94,6037.0
23482,3.0,2.5,2102.0,370428.0,1977.0,3716.14,6059.0
23483,2.0,2.0,1631.0,331462.0,1987.0,3406.58,6059.0
23484,3.0,2.0,1371.0,84202.0,1940.0,1092.36,6037.0
23485,4.0,5.5,5765.0,1615000.0,2005.0,17184.32,6111.0
23486,4.0,2.5,1725.0,377650.0,1990.0,3705.78,6059.0
23487,3.0,2.0,1620.0,350822.0,1940.0,4265.57,6037.0
23488,4.0,2.0,1816.0,101018.0,1974.0,1584.11,6037.0
23489,2.0,2.0,1167.0,46494.0,1927.0,826.22,6059.0
23490,4.0,3.0,2941.0,1092245.0,1954.0,13337.89,6037.0
23491,5.0,3.5,2454.0,328049.0,1960.0,3900.2,6059.0
23492,4.0,2.0,2556.0,282699.0,2014.0,4232.8,6037.0
23493,4.0,3.0,2505.0,962217.0,2006.0,11162.56,6059.0
23494,3.0,2.0,1214.0,416092.0,1955.0,5148.06,6037.0
23495,2.0,2.0,1221.0,222022.0,1949.0,2862.3,6037.0
23496,3.0,2.0,1360.0,623000.0,1972.0,6437.98,6059.0
23497,3.0,2.5,2631.0,292754.0,1965.0,3346.38,6059.0
23498,2.0,2.5,1602.0,67855.0,1972.0,974.64,6059.0
23499,4.0,3.0,2016.0,715721.0,1994.0,7193.4,6059.0
23500,4.0,2.0,1305.0,56074.0,1958.0,957.11,6037.0
23501,3.0,1.0,1546.0,56281.0,1929.0,1247.0,6037.0
23502,3.0,2.5,3098.0,829307.0,2008.0,14050.88,6111.0
23503,4.0,2.0,1374.0,359527.0,1964.0,4955.74,6037.0
23504,1.0,1.0,300.0,165579.0,1936.0,1840.48,6111.0
23505,3.0,2.0,1180.0,542000.0,1952.0,6301.74,6037.0
23506,1.0,1.0,748.0,147198.0,1925.0,1580.92,6111.0
23507,3.0,2.0,1789.0,437595.0,1948.0,5570.83,6037.0
23508,3.0,3.0,1647.0,817036.0,1964.0,9797.23,6037.0
23509,6.0,5.0,3551.0,1222758.0,1997.0,18454.48,6037.0
23510,4.0,3.0,2430.0,790000.0,1996.0,11161.46,6037.0
23511,2.0,1.0,972.0,227271.0,1960.0,2789.32,6037.0
23512,3.0,2.0,1526.0,573616.0,1987.0,7810.68,6059.0
23513,4.0,4.0,4171.0,669364.0,1993.0,7141.44,6111.0
23514,4.0,2.0,1343.0,334001.0,1954.0,4025.04,6059.0
23515,4.0,2.5,2361.0,757832.0,1990.0,7755.14,6059.0
23516,5.0,8.0,7679.0,1904603.0,1989.0,21747.61,6037.0
23517,2.0,1.5,1088.0,217405.0,1964.0,2729.0,6059.0
23518,3.0,2.0,1128.0,210482.0,1963.0,2877.87,6037.0
23519,6.0,2.0,1960.0,222909.0,1978.0,3291.47,6037.0
23520,4.0,3.0,2673.0,858000.0,1987.0,9226.32,6111.0
23521,3.0,2.0,1828.0,415671.0,1977.0,4281.16,6059.0
23522,2.0,1.0,1129.0,346958.0,1949.0,4281.63,6037.0
23523,3.0,2.0,1419.0,598997.0,1915.0,7015.88,6037.0
23524,3.0,2.0,1277.0,871235.0,1950.0,9491.36,6059.0
23525,4.0,6.5,3863.0,3807187.0,2007.0,41393.42,6059.0
23526,2.0,1.0,761.0,230594.0,1922.0,2808.84,6037.0
23527,4.0,3.0,2132.0,478507.0,1979.0,5993.4,6037.0
23528,3.0,2.0,2266.0,277300.0,2004.0,4160.25,6037.0
23529,3.0,2.0,1036.0,41163.0,1955.0,797.35,6037.0
23530,4.0,5.0,6393.0,839231.0,1955.0,10778.0,6037.0
23531,5.0,3.0,2309.0,180463.0,1987.0,3223.43,6037.0
23532,3.0,2.0,1794.0,705598.0,1931.0,8693.67,6037.0
23533,4.0,3.0,2615.0,829000.0,2004.0,12381.16,6059.0
23534,4.0,3.0,2134.0,547000.0,2015.0,10702.75,6037.0
23535,4.0,2.0,1632.0,97906.0,1960.0,1313.12,6037.0
23536,3.0,2.0,1277.0,97098.0,1987.0,2033.97,6037.0
23537,3.0,2.0,1113.0,209200.0,1992.0,3484.19,6037.0
23538,4.0,1.0,2224.0,415000.0,1905.0,5010.22,6037.0
23539,3.0,2.0,1849.0,211033.0,1973.0,2697.59,6037.0
23540,3.0,2.0,1148.0,678187.0,1962.0,7725.54,6059.0
23541,3.0,2.0,1713.0,921624.0,1947.0,11145.95,6037.0
23542,3.0,1.5,1426.0,318217.0,1968.0,3841.46,6059.0
23543,4.0,3.0,2706.0,791000.0,1987.0,9853.46,6037.0
23544,2.0,1.0,912.0,145480.0,1940.0,1772.88,6037.0
23545,3.0,2.0,1432.0,365674.0,1965.0,4296.82,6059.0
23546,3.0,3.0,3156.0,1080062.0,1983.0,12294.94,6059.0
23547,4.0,2.5,2818.0,737116.0,1973.0,8366.32,6059.0
23548,4.0,3.0,2136.0,543910.0,1972.0,6204.82,6059.0
23549,5.0,4.0,3868.0,876564.0,1947.0,10687.61,6037.0
23550,4.0,2.0,1546.0,141468.0,1992.0,2720.95,6037.0
23551,2.0,2.0,1915.0,80304.0,1940.0,1041.97,6037.0
23552,2.0,2.0,1920.0,624139.0,1940.0,7616.46,6037.0
23553,5.0,3.0,2673.0,614603.0,1996.0,7004.08,6059.0
23554,3.0,1.0,924.0,65798.0,1956.0,1683.19,6037.0
23555,4.0,3.0,2337.0,107197.0,1971.0,1498.18,6059.0
23556,3.0,2.0,1286.0,468105.0,1963.0,5508.88,6059.0
23557,3.0,2.0,1920.0,82781.0,1964.0,1167.24,6059.0
23558,6.0,5.0,11020.0,2092417.0,1996.0,23894.82,6037.0
23559,3.0,2.5,1799.0,560069.0,1989.0,5616.9,6059.0
23560,2.0,1.0,864.0,408000.0,1951.0,5018.61,6037.0
23561,2.0,2.0,1225.0,265952.0,1975.0,2805.0,6059.0
23562,4.0,2.5,1996.0,212897.0,1977.0,2140.24,6059.0
23563,3.0,2.0,1564.0,1015500.0,1951.0,12322.29,6037.0
23564,3.0,2.0,1508.0,281340.0,1955.0,3404.69,6037.0
23565,4.0,5.0,3762.0,3187000.0,1930.0,37040.72,6037.0
23566,4.0,3.0,4211.0,1486830.0,1930.0,17444.43,6037.0
23567,3.0,1.0,1144.0,196992.0,1952.0,2517.41,6037.0
23568,4.0,3.0,2092.0,592740.0,1986.0,6395.98,6059.0
23569,4.0,4.5,4418.0,1250996.0,2004.0,19263.98,6059.0
23570,3.0,2.0,1136.0,173000.0,1973.0,3123.47,6037.0
23571,4.0,3.0,2443.0,931979.0,1988.0,11425.76,6037.0
23572,4.0,2.0,1905.0,543158.0,1953.0,6663.24,6037.0
23573,3.0,2.0,1194.0,280023.0,1984.0,4018.8,6037.0
23574,4.0,3.0,2326.0,517776.0,1970.0,13734.08,6037.0
23575,4.0,3.0,1562.0,121744.0,1988.0,2298.27,6037.0
23576,4.0,2.0,1767.0,228329.0,1988.0,3715.42,6037.0
23577,4.0,2.0,1773.0,228500.0,2011.0,4642.16,6037.0
23578,4.0,3.5,3656.0,1875166.0,2008.0,20505.44,6059.0
23579,4.0,3.5,3555.0,1673823.0,2015.0,18340.82,6059.0
23580,5.0,2.0,2156.0,296818.0,1955.0,3701.7,6037.0
23581,3.0,1.0,1000.0,186636.0,1944.0,2322.49,6037.0
23582,4.0,3.0,3219.0,1348847.0,1963.0,16484.4,6037.0
23583,3.0,1.0,1129.0,29207.0,1920.0,664.16,6059.0
23584,3.0,2.0,2024.0,338635.0,1958.0,2786.26,6037.0
23585,3.0,3.0,1700.0,248291.0,1925.0,3121.05,6037.0
23586,3.0,1.0,1008.0,919921.0,1944.0,10499.32,6059.0
23587,3.0,1.0,1181.0,155000.0,1955.0,2716.91,6037.0
23588,2.0,1.0,764.0,317248.0,1947.0,3815.71,6037.0
23589,3.0,2.5,2759.0,797339.0,2001.0,8995.62,6059.0
23590,5.0,4.5,4160.0,874267.0,2003.0,13701.82,6059.0
23591,4.0,2.5,2900.0,880947.0,2001.0,9841.68,6059.0
23592,2.0,1.0,1120.0,283000.0,1908.0,3534.21,6037.0
23593,3.0,2.0,1120.0,106101.0,1991.0,2144.51,6037.0
23594,3.0,1.0,1477.0,556000.0,1955.0,6581.62,6059.0
23595,2.0,2.0,1926.0,100544.0,1956.0,1037.66,6059.0
23596,3.0,2.0,1241.0,161803.0,1959.0,2179.24,6037.0
23597,3.0,2.0,1824.0,695754.0,1959.0,8012.73,6037.0
23598,3.0,2.0,1680.0,336786.0,1961.0,4078.71,6037.0
23599,4.0,2.0,1650.0,221323.0,1988.0,3594.81,6037.0
23600,4.0,2.5,2951.0,2473357.0,1985.0,26306.6,6059.0
23601,4.0,4.0,3339.0,768404.0,2002.0,10411.17,6037.0
23602,3.0,2.0,1249.0,209426.0,1979.0,2104.46,6059.0
23603,3.0,2.0,1263.0,146285.0,1978.0,2429.74,6037.0
23604,3.0,1.0,1014.0,119798.0,1953.0,2205.67,6037.0
23605,3.0,2.5,1803.0,268244.0,1987.0,2782.64,6059.0
23606,2.0,1.0,1580.0,1104952.0,1925.0,13402.53,6037.0
23607,4.0,2.0,1624.0,280737.0,1979.0,4069.53,6037.0
23608,5.0,5.5,7300.0,6711476.0,1996.0,75639.94,6059.0
23609,3.0,3.0,1398.0,156551.0,1985.0,2718.35,6037.0
23610,3.0,2.5,1965.0,561726.0,1986.0,5632.14,6059.0
23611,3.0,2.0,1476.0,697856.0,1949.0,8381.4,6037.0
23612,4.0,4.0,3599.0,1144258.0,1965.0,12737.44,6059.0
23613,3.0,1.0,1109.0,45095.0,1956.0,874.03,6037.0
23614,5.0,6.0,4400.0,2191721.0,2009.0,25646.29,6037.0
23615,4.0,2.0,1334.0,34536.0,1955.0,1119.86,6037.0
23616,3.0,2.0,1447.0,344045.0,1959.0,4043.66,6059.0
23617,2.0,1.0,832.0,286480.0,1922.0,3449.66,6059.0
23618,3.0,2.0,1204.0,528000.0,1960.0,6234.06,6059.0
23619,4.0,2.0,1479.0,457970.0,1945.0,5471.38,6059.0
23620,6.0,3.0,2818.0,328000.0,2004.0,4866.6,6037.0
23621,3.0,2.0,2150.0,279000.0,2003.0,4161.99,6037.0
23622,2.0,2.5,2673.0,562293.0,1978.0,6625.88,6059.0
23623,2.0,1.0,1237.0,211859.0,1947.0,3000.18,6037.0
23624,2.0,1.0,1030.0,412307.0,1928.0,6199.32,6059.0
23625,2.0,1.0,870.0,1370587.0,1953.0,15258.2,6037.0
23626,3.0,2.0,1245.0,492396.0,1956.0,5680.26,6059.0
23627,3.0,2.0,1513.0,348677.0,1957.0,4148.39,6037.0
23628,4.0,3.0,2632.0,244000.0,2003.0,3837.57,6037.0
23629,3.0,3.0,2312.0,481221.0,1926.0,5821.47,6037.0
23630,2.0,1.0,829.0,255000.0,1956.0,3337.89,6037.0
23631,5.0,4.5,3687.0,905479.0,2001.0,10653.54,6059.0
23632,2.0,1.0,1065.0,439000.0,1933.0,5341.52,6111.0
23633,3.0,1.0,1263.0,847733.0,1936.0,10150.55,6037.0
23634,3.0,1.0,1461.0,436679.0,1944.0,5281.98,6037.0
23635,3.0,2.0,1689.0,83207.0,1950.0,1411.85,6037.0
23636,4.0,3.0,2027.0,416094.0,1955.0,4777.88,6059.0
23637,2.0,1.0,979.0,57597.0,1955.0,705.58,6059.0
23638,3.0,2.0,1669.0,332066.0,1925.0,4018.48,6059.0
23639,4.0,3.0,2484.0,147620.0,1964.0,2373.95,6037.0
23640,2.0,1.0,1212.0,203430.0,1948.0,2564.35,6037.0
23641,2.0,1.0,823.0,599316.0,1949.0,6846.08,6059.0
23642,4.0,2.0,1703.0,354404.0,1970.0,4292.5,6059.0
23643,2.0,1.5,1276.0,347000.0,1983.0,4145.32,6059.0
23644,3.0,2.0,1957.0,479451.0,1970.0,6139.65,6037.0
23645,3.0,3.5,2331.0,2891000.0,2001.0,31853.34,6059.0
23646,3.0,3.0,1855.0,206000.0,1989.0,3320.55,6037.0
23647,2.0,2.0,1332.0,76661.0,1971.0,1186.1,6059.0
23648,4.0,2.0,1633.0,464203.0,1963.0,5070.86,6059.0
23649,4.0,3.0,2718.0,751830.0,2001.0,7555.86,6059.0
23650,2.0,1.0,874.0,169004.0,1960.0,2181.75,6037.0
23651,4.0,2.0,2296.0,339093.0,1951.0,4387.65,6037.0
23652,3.0,2.0,1095.0,538082.0,1955.0,6273.16,6059.0
23653,4.0,2.0,1462.0,177822.0,1971.0,1747.3,6059.0
23654,3.0,2.0,2374.0,1897501.0,1962.0,22398.91,6037.0
23655,4.0,3.0,1780.0,517765.0,1961.0,6302.95,6037.0
23656,2.0,1.0,684.0,285000.0,1954.0,3516.06,6037.0
23657,5.0,5.0,6091.0,2570613.0,1987.0,26936.04,6059.0
23658,4.0,4.5,3744.0,1357000.0,2000.0,13567.06,6059.0
23659,3.0,2.0,1724.0,381640.0,1955.0,4480.48,6059.0
23660,4.0,4.0,3814.0,1675161.0,1963.0,22033.91,6037.0
23661,3.0,2.0,1564.0,102489.0,1956.0,1310.92,6037.0
23662,4.0,3.5,2472.0,806389.0,2001.0,8180.32,6059.0
23663,3.0,2.0,1585.0,88630.0,1951.0,1666.42,6037.0
23664,1.0,1.0,480.0,45881.0,1942.0,702.78,6037.0
23665,3.0,1.0,943.0,408901.0,1953.0,4571.66,6059.0
23666,4.0,2.0,1952.0,125389.0,1963.0,822.58,6037.0
23667,5.0,5.0,4709.0,1962304.0,2000.0,20869.32,6059.0
23668,4.0,2.0,2349.0,324095.0,1963.0,3695.2,6059.0
23669,3.0,2.0,1560.0,171721.0,1972.0,1788.08,6059.0
23670,3.0,3.0,2529.0,1222274.0,1957.0,14893.43,6037.0
23671,3.0,2.0,1064.0,375642.0,1974.0,4873.67,6037.0
23672,3.0,2.5,2301.0,777064.0,1980.0,7953.3,6059.0
23673,3.0,2.0,988.0,88417.0,1954.0,1821.28,6037.0
23674,2.0,1.0,1379.0,1493861.0,1956.0,16672.04,6059.0
23675,3.0,1.0,2070.0,218069.0,1950.0,2769.67,6037.0
23676,3.0,1.0,1221.0,268959.0,1926.0,3915.49,6037.0
23677,2.0,1.0,1102.0,107851.0,1949.0,1468.06,6037.0
23678,2.0,2.0,1373.0,800000.0,1947.0,9672.4,6037.0
23679,3.0,2.5,1828.0,600609.0,2002.0,8503.78,6059.0
23680,2.0,1.0,910.0,274531.0,1952.0,3382.72,6037.0
23681,5.0,6.0,5578.0,448348.0,1950.0,5433.3,6037.0
23682,3.0,2.0,1680.0,408734.0,1972.0,4227.56,6059.0
23683,3.0,1.0,1019.0,319978.0,1950.0,4005.86,6037.0
23684,3.0,2.0,1238.0,424244.0,1962.0,5006.43,6037.0
23685,3.0,2.0,2426.0,112768.0,2002.0,2267.28,6037.0
23686,3.0,2.0,1070.0,526081.0,1945.0,8594.54,6037.0
23687,3.0,2.0,2187.0,117601.0,1925.0,1388.02,6037.0
23688,4.0,4.5,4666.0,1436403.0,2014.0,17633.66,6059.0
23689,3.0,3.0,1687.0,485932.0,1955.0,5936.48,6037.0
23690,6.0,2.0,2040.0,174793.0,1964.0,2245.48,6037.0
23691,3.0,4.0,2561.0,601991.0,2006.0,7929.26,6037.0
23692,4.0,3.5,3286.0,942170.0,2003.0,14810.98,6059.0
23693,3.0,2.0,1488.0,1300000.0,1940.0,15149.17,6037.0
23694,4.0,4.5,3127.0,536061.0,2014.0,6244.16,6059.0
23695,3.0,2.0,1220.0,452500.0,1949.0,5601.09,6037.0
23696,3.0,2.0,1982.0,1248282.0,1956.0,15085.47,6037.0
23697,3.0,2.0,1875.0,301498.0,1989.0,3650.53,6037.0
23698,3.0,2.0,1379.0,594271.0,1957.0,6816.04,6059.0
